|target.n.bnc.22|     target%1:10:00::
|top.n.Sports.779|     top%1:15:01::
|top.n.bnc.631|     top%1:15:01::
|top.n.Finance.504|     top%1:15:01::
|top.n.Sports.802|     top%1:15:01::
|top.n.bnc.644|     top%1:15:01::
|top.n.Finance.552|     top%1:15:01::
|top.n.Sports.843|     top%1:15:01::
|top.n.bnc.695|     top%1:15:01::
|top.n.Finance.641|     top%1:15:01::
|top.n.Sports.981|     top%1:15:01::
|top.n.bnc.813|     top%1:15:01::
|top.n.Finance.661|     top%1:15:01::
|top.n.Sports.1085|     top%1:15:01::
|top.n.bnc.816|     top%1:15:01::
|top.n.Finance.724|     top%1:15:01::
|top.n.Sports.1099|     top%1:15:01::
|top.n.bnc.918|     top%1:15:01::
|top.n.Finance.777|     top%1:15:01::
|top.n.Sports.1231|     top%1:15:01::
|top.n.bnc.940|     top%1:15:01::
|top.n.Finance.783|     top%1:15:01::
|top.n.Sports.1256|     top%1:15:01::
|top.n.bnc.957|     top%1:15:01::
|top.n.Finance.788|     top%1:15:01::
|top.n.Sports.1279|     top%1:15:01::
|top.n.bnc.958|     top%1:15:01::
|top.n.Finance.808|     top%1:15:01::
|top.n.Sports.1357|     top%1:15:01::
|top.n.bnc.1033|     top%1:15:01::
|top.n.Finance.844|     top%1:15:01::
|top.n.Sports.1538|     top%1:15:01::
|top.n.bnc.1072|     top%1:15:01::
|top.n.Finance.861|     top%1:15:01::
|top.n.Sports.1634|     top%1:15:01::
|top.n.bnc.1079|     top%1:15:01::
|top.n.Finance.919|     top%1:15:01::
|top.n.Sports.1656|     top%1:15:01::
|top.n.bnc.1218|     top%1:15:01::
|top.n.Finance.920|     top%1:15:01::
|top.n.Sports.1718|     top%1:15:01::
|top.n.bnc.1263|     top%1:15:01::
|top.n.Finance.921|     top%1:15:01::
|top.n.Sports.1745|     top%1:15:01::
|top.n.bnc.1275|     top%1:15:01::
|top.n.Finance.957|     top%1:15:01::
|top.n.Sports.1817|     top%1:15:01::
|top.n.bnc.1328|     top%1:15:01::
|top.n.Finance.987|     top%1:15:01::
|top.n.Sports.1839|     top%1:15:01::
|top.n.bnc.1371|     top%1:15:01::
|top.n.Finance.1039|     top%1:15:01::
|top.n.Sports.1860|     top%1:15:01::
|top.n.bnc.1396|     top%1:15:01::
|top.n.Finance.1089|     top%1:15:01::
|top.n.Sports.1908|     top%1:15:01::
|top.n.bnc.1410|     top%1:15:01::
|top.n.Finance.1112|     top%1:15:01::
|top.n.Sports.1910|     top%1:15:01::
|top.n.bnc.1487|     top%1:15:01::
|top.n.Finance.1159|     top%1:15:01::
|top.n.Sports.1951|     top%1:15:01::
|top.n.bnc.1518|     top%1:15:01::
|top.n.Finance.1213|     top%1:15:01::
|top.n.Sports.1975|     top%1:15:01::
|top.n.bnc.1525|     top%1:15:01::
|top.n.Finance.1317|     top%1:15:01::
|top.n.Sports.2031|     top%1:15:01::
|top.n.bnc.1755|     top%1:15:01::
|top.n.Finance.1356|     top%1:15:01::
|top.n.Sports.2075|     top%1:15:01::
|top.n.bnc.1878|     top%1:15:01::
|top.n.Finance.1395|     top%1:15:01::
|top.n.Sports.2134|     top%1:15:01::
|top.n.bnc.1966|     top%1:15:01::
|top.n.Finance.1522|     top%1:15:01::
|top.n.Sports.2139|     top%1:15:01::
|top.n.bnc.1989|     top%1:15:01::
|top.n.Finance.1550|     top%1:15:01::
|top.n.Sports.2238|     top%1:15:01::
|top.n.bnc.2057|     top%1:15:01::
|top.n.Finance.1563|     top%1:15:01::
|top.n.Sports.2308|     top%1:15:01::
|top.n.bnc.2077|     top%1:15:01::
|top.n.Finance.1569|     top%1:15:01::
|top.n.Sports.2373|     top%1:15:01::
|top.n.bnc.2094|     top%1:15:01::
|top.n.Finance.1620|     top%1:15:01::
|top.n.Sports.2389|     top%1:15:01::
|top.n.bnc.2170|     top%1:15:01::
|top.n.Finance.1627|     top%1:15:01::
|top.n.Sports.2409|     top%1:15:01::
|top.n.bnc.2172|     top%1:15:01::
|top.n.Finance.1711|     top%1:15:01::
|top.n.Sports.2444|     top%1:15:01::
|top.n.bnc.2195|     top%1:15:01::
|top.n.Finance.1753|     top%1:15:01::
|top.n.Sports.2535|     top%1:15:01::
|top.n.bnc.2208|     top%1:15:01::
|top.n.Finance.1845|     top%1:15:01::
|top.n.Sports.2631|     top%1:15:01::
|top.n.bnc.2264|     top%1:15:01::
|top.n.Finance.1914|     top%1:15:01::
|top.n.Sports.2643|     top%1:15:01::
|top.n.bnc.2320|     top%1:15:01::
|top.n.Finance.2050|     top%1:15:01::
|top.n.Sports.2676|     top%1:15:01::
|top.n.bnc.2352|     top%1:15:01::
|top.n.Finance.2098|     top%1:15:01::
|top.n.Sports.2681|     top%1:15:01::
|top.n.bnc.2471|     top%1:15:01::
|top.n.Finance.2211|     top%1:15:01::
|top.n.Sports.2684|     top%1:15:01::
|top.n.bnc.2479|     top%1:15:01::
|top.n.Finance.2233|     top%1:15:01::
|top.n.Sports.2889|     top%1:15:01::
|top.n.bnc.2578|     top%1:15:01::
|top.n.Finance.2347|     top%1:15:01::
|top.n.Sports.2912|     top%1:15:01::
|top.n.bnc.2604|     top%1:15:01::
|top.n.Finance.2407|     top%1:15:01::
|top.n.Sports.2934|     top%1:15:01::
|top.n.bnc.2637|     top%1:15:01::
|top.n.Finance.2412|     top%1:15:01::
|top.n.Sports.3116|     top%1:15:01::
|top.n.bnc.2709|     top%1:15:01::
|top.n.Finance.2434|     top%1:15:01::
|top.n.Sports.3136|     top%1:15:01::
|top.n.bnc.2746|     top%1:15:01::
|top.n.Finance.2444|     top%1:15:01::
|top.n.Sports.3210|     top%1:15:01::
|top.n.bnc.2783|     top%1:15:01::
|top.n.Finance.2454|     top%1:15:01::
|top.n.Sports.3262|     top%1:15:01::
|top.n.bnc.2791|     top%1:15:01::
|top.n.Finance.2605|     top%1:15:01::
|top.n.Sports.3328|     top%1:15:01::
|top.n.bnc.3011|     top%1:15:01::
|top.n.Finance.2753|     top%1:15:01::
|top.n.Sports.3340|     top%1:15:01::
|top.n.bnc.3356|     top%1:15:01::
|top.n.Finance.2814|     top%1:15:01::
|top.n.Sports.3361|     top%1:15:01::
|top.n.bnc.3366|     top%1:15:01::
|top.n.Finance.2850|     top%1:15:01::
|top.n.Sports.3485|     top%1:15:01::
|top.n.bnc.3372|     top%1:15:01::
|top.n.Finance.2853|     top%1:15:01::
|top.n.Sports.3527|     top%1:15:01::
|top.n.bnc.3501|     top%1:15:01::
|top.n.Finance.2950|     top%1:15:01::
|top.n.Sports.3568|     top%1:15:01::
|top.n.bnc.3518|     top%1:15:01::
|top.n.Finance.2962|     top%1:15:01::
|top.n.Sports.3580|     top%1:15:01::
|top.n.bnc.3684|     top%1:15:01::
|top.n.Finance.3109|     top%1:15:01::
|top.n.Sports.3622|     top%1:15:01::
|top.n.bnc.3705|     top%1:15:01::
|top.n.Finance.3215|     top%1:15:01::
|top.n.Sports.3681|     top%1:15:01::
|top.n.bnc.3736|     top%1:15:01::
|top.n.Finance.3232|     top%1:15:01::
|top.n.Sports.3760|     top%1:15:01::
|top.n.bnc.3764|     top%1:15:01::
|top.n.Finance.3270|     top%1:15:01::
|top.n.Sports.3814|     top%1:15:01::
|top.n.bnc.3849|     top%1:15:01::
|top.n.Finance.3317|     top%1:15:01::
|top.n.Sports.3935|     top%1:15:01::
|top.n.bnc.3874|     top%1:15:01::
|top.n.Finance.3401|     top%1:15:01::
|top.n.Sports.3978|     top%1:15:01::
|top.n.bnc.3922|     top%1:15:01::
|top.n.Finance.3745|     top%1:15:01::
|top.n.Sports.4050|     top%1:15:01::
|top.n.bnc.3992|     top%1:15:01::
|top.n.Finance.3867|     top%1:15:01::
|top.n.Sports.4081|     top%1:15:01::
|top.n.bnc.4005|     top%1:15:01::
|top.n.Finance.3909|     top%1:15:01::
|top.n.Sports.4085|     top%1:15:01::
|top.n.bnc.4030|     top%1:15:01::
|top.n.Finance.3919|     top%1:15:01::
|top.n.Sports.4106|     top%1:15:01::
|top.n.bnc.4108|     top%1:15:01::
|top.n.Finance.4019|     top%1:15:01::
|top.n.Sports.4177|     top%1:15:01::
|top.n.bnc.4109|     top%1:15:01::
|top.n.Finance.4228|     top%1:15:01::
|top.n.Sports.4405|     top%1:15:01::
|top.n.bnc.4181|     top%1:15:01::
|top.n.Finance.4261|     top%1:15:01::
|top.n.Sports.4461|     top%1:15:01::
|top.n.bnc.4183|     top%1:15:01::
|top.n.Finance.4330|     top%1:15:01::
|top.n.Sports.4600|     top%1:15:01::
|top.n.bnc.4360|     top%1:15:01::
|top.n.Finance.4362|     top%1:15:01::
|top.n.Sports.4621|     top%1:15:01::
|top.n.bnc.4389|     top%1:15:01::
|top.n.Finance.4436|     top%1:15:01::
|top.n.Sports.4670|     top%1:15:01::
|top.n.bnc.4499|     top%1:15:01::
|top.n.Finance.4445|     top%1:15:01::
|top.n.Sports.4693|     top%1:15:01::
|top.n.bnc.4507|     top%1:15:01::
|top.n.Finance.4470|     top%1:15:01::
|top.n.Sports.4701|     top%1:15:01::
|top.n.bnc.4552|     top%1:15:01::
|top.n.Finance.4514|     top%1:15:01::
|top.n.Sports.4772|     top%1:15:01::
|top.n.bnc.4586|     top%1:15:01::
|top.n.Finance.4526|     top%1:15:01::
|top.n.Sports.4773|     top%1:15:01::
|top.n.bnc.4605|     top%1:15:01::
|top.n.Finance.4540|     top%1:15:01::
|top.n.Sports.4900|     top%1:15:01::
|top.n.bnc.4715|     top%1:15:01::
|top.n.Finance.4561|     top%1:15:01::
|top.n.Sports.4955|     not found
|top.n.bnc.4758|     top%1:15:01::
|top.n.Finance.4623|     top%1:15:01::
|top.n.Sports.5082|     top%1:15:01::
|top.n.bnc.4773|     top%1:15:01::
|top.n.Finance.4712|     top%1:15:01::
|top.n.Sports.5083|     top%1:15:01::
|top.n.bnc.4807|     not found
|top.n.Finance.4719|     top%1:15:01::
|top.n.Sports.5117|     top%1:15:01::
|top.n.bnc.4866|     top%1:15:01::
|top.n.Finance.4744|     top%1:15:01::
|top.n.Sports.5187|     top%1:15:01::
|top.n.bnc.4878|     top%1:15:01::
|top.n.Finance.4771|     top%1:15:01::
|top.n.Sports.5228|     top%1:15:01::
|top.n.bnc.4902|     top%1:15:01::
|top.n.Finance.4782|     top%1:15:01::
|top.n.Sports.5336|     top%1:15:01::
|top.n.bnc.5108|     top%1:15:01::
|top.n.Finance.4874|     top%1:15:01::
|top.n.Sports.5354|     not found
|top.n.bnc.5173|     top%1:15:01::
|top.n.Finance.4925|     top%1:15:01::
|top.n.Sports.5388|     top%1:15:01::
|top.n.bnc.5218|     top%1:15:01::
|top.n.Finance.4981|     top%1:15:01::
|top.n.Sports.5492|     top%1:15:01::
|top.n.bnc.5250|     top%1:15:01::
|top.n.Finance.4996|     top%1:15:01::
|top.n.Sports.5515|     top%1:15:01::
|top.n.bnc.5283|     top%1:15:01::
|top.n.Finance.5006|     top%1:15:01::
|top.n.Sports.5517|     top%1:15:01::
|top.n.bnc.5333|     top%1:15:01::
|top.n.Finance.5067|     top%1:15:01::
|top.n.Sports.5521|     top%1:15:01::
|top.n.bnc.5342|     top%1:15:01::
|top.n.Finance.5156|     top%1:15:01::
|top.n.Sports.5527|     top%1:15:01::
|top.n.bnc.5400|     top%1:15:01::
|top.n.Finance.5188|     top%1:15:01::
|top.n.Sports.5610|     top%1:15:01::
|top.n.bnc.5540|     top%1:15:01::
|top.n.Finance.5224|     top%1:15:01::
|top.n.Sports.5734|     top%1:15:01::
|top.n.bnc.5541|     top%1:15:01::
|top.n.Finance.5237|     not found
|top.n.Sports.5792|     top%1:15:01::
|delivery.n.bnc.3|     delivery%1:04:04::
|delivery.n.Finance.13|     delivery%1:04:04::
|delivery.n.Sports.5|     delivery%1:04:04::
|delivery.n.bnc.37|     delivery%1:04:04::
|delivery.n.Finance.43|     delivery%1:04:04::
|delivery.n.Sports.6|     not found
|delivery.n.bnc.74|     delivery%1:04:04::
|delivery.n.Finance.70|     delivery%1:04:04::
|delivery.n.Sports.10|     delivery%1:04:04::
|delivery.n.bnc.81|     delivery%1:04:04::
|delivery.n.Finance.116|     delivery%1:04:04::
|delivery.n.Sports.11|     not found
|delivery.n.bnc.92|     delivery%1:04:04::
|delivery.n.Finance.117|     delivery%1:04:04::
|delivery.n.Sports.13|     delivery%1:04:04::
|delivery.n.bnc.127|     delivery%1:04:04::
|delivery.n.Finance.243|     delivery%1:04:04::
|delivery.n.Sports.16|     not found
|delivery.n.bnc.147|     delivery%1:04:04::
|delivery.n.Finance.289|     delivery%1:04:04::
|delivery.n.Sports.20|     delivery%1:04:04::
|delivery.n.bnc.167|     delivery%1:04:04::
|delivery.n.Finance.314|     delivery%1:04:04::
|delivery.n.Sports.24|     not found
|delivery.n.bnc.197|     delivery%1:04:04::
|delivery.n.Finance.345|     delivery%1:04:04::
|delivery.n.Sports.26|     not found
|delivery.n.bnc.225|     delivery%1:04:04::
|delivery.n.Finance.502|     delivery%1:04:04::
|delivery.n.Sports.33|     delivery%1:04:04::
|delivery.n.bnc.240|     delivery%1:04:04::
|delivery.n.Finance.518|     delivery%1:04:04::
|delivery.n.Sports.36|     not found
|delivery.n.bnc.258|     delivery%1:04:04::
|delivery.n.Finance.533|     delivery%1:04:04::
|delivery.n.Sports.38|     not found
|delivery.n.bnc.267|     delivery%1:04:04::
|delivery.n.Finance.536|     delivery%1:04:04::
|delivery.n.Sports.41|     not found
|delivery.n.bnc.291|     delivery%1:04:04::
|delivery.n.Finance.586|     delivery%1:04:04::
|delivery.n.Sports.43|     delivery%1:04:04::
|delivery.n.bnc.311|     delivery%1:04:04::
|delivery.n.Finance.628|     delivery%1:04:04::
|delivery.n.Sports.57|     not found
|delivery.n.bnc.318|     delivery%1:04:04::
|delivery.n.Finance.713|     delivery%1:04:04::
|delivery.n.Sports.58|     not found
|delivery.n.bnc.324|     delivery%1:04:04::
|delivery.n.Finance.843|     delivery%1:04:04::
|delivery.n.Sports.72|     delivery%1:04:04::
|delivery.n.bnc.342|     delivery%1:04:04::
|delivery.n.Finance.897|     not found
|delivery.n.Sports.80|     not found
|delivery.n.bnc.444|     delivery%1:04:04::
|delivery.n.Finance.907|     delivery%1:04:04::
|delivery.n.Sports.82|     delivery%1:04:04::
|delivery.n.bnc.492|     delivery%1:04:04::
|delivery.n.Finance.970|     delivery%1:04:04::
|delivery.n.Sports.89|     delivery%1:04:04::
|delivery.n.bnc.493|     delivery%1:04:04::
|delivery.n.Finance.1129|     delivery%1:04:04::
|delivery.n.Sports.94|     delivery%1:04:04::
|delivery.n.bnc.497|     delivery%1:04:04::
|delivery.n.Finance.1133|     delivery%1:04:04::
|delivery.n.Sports.105|     not found
|delivery.n.bnc.516|     delivery%1:04:04::
|delivery.n.Finance.1308|     delivery%1:04:04::
|delivery.n.Sports.112|     delivery%1:04:04::
|delivery.n.bnc.548|     delivery%1:04:04::
|delivery.n.Finance.1365|     not found
|delivery.n.Sports.114|     delivery%1:04:04::
|delivery.n.bnc.553|     delivery%1:04:04::
|delivery.n.Finance.1431|     delivery%1:04:04::
|delivery.n.Sports.115|     delivery%1:04:04::
|delivery.n.bnc.555|     delivery%1:04:04::
|delivery.n.Finance.1451|     delivery%1:04:04::
|delivery.n.Sports.135|     delivery%1:04:04::
|delivery.n.bnc.582|     delivery%1:04:04::
|delivery.n.Finance.1508|     delivery%1:04:04::
|delivery.n.Sports.136|     delivery%1:04:04::
|delivery.n.bnc.590|     delivery%1:04:04::
|delivery.n.Finance.1641|     delivery%1:04:04::
|delivery.n.Sports.137|     not found
|delivery.n.bnc.649|     delivery%1:04:04::
|delivery.n.Finance.1722|     delivery%1:04:04::
|delivery.n.Sports.140|     delivery%1:04:04::
|delivery.n.bnc.651|     delivery%1:04:04::
|delivery.n.Finance.1734|     delivery%1:04:04::
|delivery.n.Sports.162|     delivery%1:04:04::
|delivery.n.bnc.663|     delivery%1:04:04::
|delivery.n.Finance.1739|     delivery%1:04:04::
|delivery.n.Sports.164|     not found
|delivery.n.bnc.664|     delivery%1:04:04::
|delivery.n.Finance.1757|     delivery%1:04:04::
|delivery.n.Sports.166|     delivery%1:04:04::
|delivery.n.bnc.724|     delivery%1:04:04::
|delivery.n.Finance.1809|     delivery%1:04:04::
|delivery.n.Sports.179|     delivery%1:04:04::
|delivery.n.bnc.762|     delivery%1:04:04::
|delivery.n.Finance.1825|     delivery%1:04:04::
|delivery.n.Sports.188|     not found
|delivery.n.bnc.766|     delivery%1:04:04::
|delivery.n.Finance.1865|     delivery%1:04:04::
|delivery.n.Sports.206|     not found
|delivery.n.bnc.774|     delivery%1:04:04::
|delivery.n.Finance.1904|     delivery%1:04:04::
|delivery.n.Sports.213|     not found
|delivery.n.bnc.783|     delivery%1:04:04::
|delivery.n.Finance.1942|     delivery%1:04:04::
|delivery.n.Sports.220|     not found
|delivery.n.bnc.800|     delivery%1:04:04::
|delivery.n.Finance.1958|     delivery%1:04:04::
|delivery.n.Sports.227|     not found
|delivery.n.bnc.812|     delivery%1:04:04::
|delivery.n.Finance.1971|     delivery%1:04:04::
|delivery.n.Sports.228|     not found
|delivery.n.bnc.856|     delivery%1:04:04::
|delivery.n.Finance.2026|     delivery%1:04:04::
|delivery.n.Sports.229|     not found
|delivery.n.bnc.878|     delivery%1:04:04::
|delivery.n.Finance.2092|     delivery%1:04:04::
|delivery.n.Sports.230|     not found
|delivery.n.bnc.919|     delivery%1:04:04::
|delivery.n.Finance.2102|     delivery%1:04:04::
|delivery.n.Sports.238|     delivery%1:04:04::
|delivery.n.bnc.958|     delivery%1:04:04::
|delivery.n.Finance.2148|     delivery%1:04:04::
|delivery.n.Sports.247|     not found
|delivery.n.bnc.1016|     delivery%1:04:04::
|delivery.n.Finance.2265|     delivery%1:04:04::
|delivery.n.Sports.248|     delivery%1:04:04::
|delivery.n.bnc.1024|     delivery%1:04:04::
|delivery.n.Finance.2301|     delivery%1:04:04::
|delivery.n.Sports.250|     delivery%1:04:04::
|delivery.n.bnc.1067|     delivery%1:04:04::
|delivery.n.Finance.2350|     delivery%1:04:04::
|delivery.n.Sports.252|     delivery%1:04:04::
|delivery.n.bnc.1139|     delivery%1:04:04::
|delivery.n.Finance.2405|     delivery%1:04:04::
|delivery.n.Sports.258|     not found
|delivery.n.bnc.1154|     delivery%1:04:04::
|delivery.n.Finance.2435|     delivery%1:04:04::
|delivery.n.Sports.263|     not found
|delivery.n.bnc.1178|     delivery%1:04:04::
|delivery.n.Finance.2570|     delivery%1:04:04::
|delivery.n.Sports.271|     not found
|delivery.n.bnc.1186|     delivery%1:04:04::
|delivery.n.Finance.2765|     not found
|delivery.n.Sports.277|     delivery%1:04:04::
|delivery.n.bnc.1198|     delivery%1:04:04::
|delivery.n.Finance.2857|     delivery%1:04:04::
|delivery.n.Sports.280|     not found
|delivery.n.bnc.1202|     delivery%1:04:04::
|delivery.n.Finance.2861|     delivery%1:04:04::
|delivery.n.Sports.284|     delivery%1:04:04::
|delivery.n.bnc.1232|     delivery%1:04:04::
|delivery.n.Finance.2867|     delivery%1:04:04::
|delivery.n.Sports.285|     not found
|delivery.n.bnc.1235|     delivery%1:04:04::
|delivery.n.Finance.2899|     delivery%1:04:04::
|delivery.n.Sports.286|     not found
|delivery.n.bnc.1245|     delivery%1:04:04::
|delivery.n.Finance.2907|     delivery%1:04:04::
|delivery.n.Sports.290|     not found
|delivery.n.bnc.1273|     delivery%1:04:04::
|delivery.n.Finance.2946|     delivery%1:04:04::
|delivery.n.Sports.291|     not found
|delivery.n.bnc.1301|     delivery%1:04:04::
|delivery.n.Finance.3183|     delivery%1:04:04::
|delivery.n.Sports.296|     not found
|delivery.n.bnc.1325|     delivery%1:04:04::
|delivery.n.Finance.3194|     delivery%1:04:04::
|delivery.n.Sports.298|     not found
|delivery.n.bnc.1333|     delivery%1:04:04::
|delivery.n.Finance.3233|     delivery%1:04:04::
|delivery.n.Sports.301|     not found
|delivery.n.bnc.1398|     delivery%1:04:04::
|delivery.n.Finance.3388|     not found
|delivery.n.Sports.302|     delivery%1:04:04::
|delivery.n.bnc.1424|     delivery%1:04:04::
|delivery.n.Finance.3457|     delivery%1:04:04::
|delivery.n.Sports.304|     delivery%1:04:04::
